500 29 0,923224294113231

252 30 0,811294878419877

252 30 0,851759262178384

327 30 0,892247748281247

496 30 0,886086018839203

726 30 0,906795706237405

255 31 0,910124237472385

510 31 0,809943991691675

627 31 0,966546273413567

678 32 0,936467091880706

678 32 0,92043232124957

436 32 0,874709826102788

651 32 0,927370017785182

319 33 0,890511680149896

319 33 0,88200986699075

701 33 0,95261111686843

728 32 0,837863258065959

722 33 0,86579647776646

568 33 0,853020163211977

442 34 0,793541859552853

442 34 0

688 34 0,789077831210451

370 35 0,902455497842147

346 36 0,90723904075408

362 36 0,764372336675919

542 37 0,834747585110992

435 37 0,841032252244947

491 37 0,898917504098664

221 38 0,949354000906745

416 38 0,941542942490716

459 38 0,833295693406028

459 38 0,862771063844655

680 39 0,914009426797839

668 40 0,714309441051134

145 41 0,901606889738099

662 41 0,846829395920977

662 41 0,878424828176874

10 41 0,970586713658997

472 41 0,877211540687326

446 41 0,967354532094338

683 42 0,58763409638804

412 43 0,895390616375247

187 43 0,975499796222772

329 43 0,957528534185289

398 43 0,964391855400241

144 44 0,804106385226287

144 44 0,796935165002855

649 43 0,793163751007194

297 44 0,923726999259233

7 45 0,794930411368863

473 46 0,927680440184894

622 47 0,971008919110259

595 47 0,890936645605344

645 47 0,592477212002505

752 48 0,942944128954943

337 49 0,921891289331428

337 49 0,929788756948186

522 49 0,763328548071127

522 49 0,703849949345192

504 49 0,941193319317011

621 49 0,912638771709221

483 50 0,910417028971442

609 50 0,751868525783602

647 50 0,82568399009524

750 50 0,95788613774827

133 51 0,940411155453801

133 51 0,927239698558038

695 50 0,666104658361543

704 50 0,881789108002411

96 52 0,970308682484082

242 52 0,77926176432063

242 52 0,888892449665587

326 51 0,825529463766535

326 51 0

136 52 0,965517352776279

136 52 0,936591640881029

738 52 0,944124078083042

561 53 0,955406905155394

702 52 0,890846603060634

702 52 0,895201065062325

705 52 0,925101264576354

527 53 0,763697329210988

527 53 0,866659822883943

653 53 0,896986794339759

745 54 0,956160912580029

131 54 0,734458567330539

131 54 0,764372863786404

657 55 0,854938004809938

700 55 0,870721817711723

722 55 0,923822174167347

255 56 0,965222987940661

542 57 0,926297336308982

420 57 0,894656656135163

537 58 0

461 58 0,812004821389257

284 58 0,85942999461514

543 59 0,968156996180749

678 59 0,943368152661292

273 59 0,930534963568238

489 60 0,950240647009597

489 60 0,956898063364317

617 60 0,896362519740301

709 60 0,960532265088901

709 60 0,957605196139235

537 61 0,865479287359702

614 60 0,925010691780008

530 61 0,944907225608735

648 61 0,790116962760753

711 61 0,947709989501811

741 61 0,854056791669922

611 62 0,77849923561509

376 62 0,938076695388183

44 63 0,856059950775437

44 63 0,897065911290882

491 63 0,821762799681457

437 64 0,918368506242785

207 64 0,823884078603281

277 64 0,864920224508925

347 65 0,926792423627157

347 65 0,911524870620654

487 65 0,793755297524617

732 65 0,957560775675357

75 66 0,880122758066028

75 66 0,881572840844042

344 66 0,871849613229027

344 66 0,84357748228936

706 66 0,969596300355652

461 66 0,886672220293262

461 66 0,86487911470994

467 67 0,812620693116314

502 66 0,921935528767938

583 67 0,933530915216742

656 67 0,793590533563214

391 67 0,946679099312937

610 67 0,835505813271863

615 67 0,901051467719149

282 68 0,914186142561334

760 68 0,903771251452458

532 69 0,942295303921976

595 68 0,953959394024759

239 69 0,84064249333644

350 69 0,88589847537002

211 70 0,966276960999652

496 70 0,836982414056851

355 70 0,908755845398893

394 71 0,898048125816132

477 70 0,787506570368891

477 70 0,882861682338645

586 72 0,771275240304272

491 73 0,711012869931937

491 73 0,839065983525192

629 73 0,677396355109228

108 73 0,88548610622113

71 74 0,570025487449166

320 74 0,97343747737521

395 74 0,94067023726698

32 76 0,916993527502473

32 76 0,775923770824445

726 76 0,93629430188178

737 76 0,958581891525854

351 77 0,927400527026308

568 76 0,961276669958863

696 77 0,950675888880621

212 77 0,944625403288378

744 77 0,887191791419106

744 77 0,897989989424545

559 78 0,862082403826651

629 77 0,97037099611577

668 78 0,915974108507458

740 78 0,87991617338487

740 78 0,882194830533481

416 79 0,668111594801961

379 79 0,90313712107603

379 79 0,92202810370305

402 79 0,923975207685958

481 79 0,809844885227877

605 79 0,940944514037472

727 79 0,887034417580784

301 80 0,861529466233998

331 79 0,745028447633024

425 79 0,92150185039383

494 79 0,814108882627561

68 80 0,948081416581292

652 80 0,941823176943262

663 80 0,722478982635017

733 80 0,809113807466741

421 81 0,893746488015705

565 80 0,917605797426904

639 80 0,892556641010056

257 81 0

491 81 0,959105053885193

557 81 0,919660748727061

399 82 0,800511827392752

399 82 0,836423668627509

447 82 0,880026384572736

354 83 0,834231477087061

354 83 0,918579072336394

467 83 0,925585051824801

475 82 0,936181677604637

337 83 0,764959403002738

592 83 0,831875034766056

732 83 0,912217795244072

757 83 0,822859602178612

736 83 0,813875187885573

303 84 0,886510971382729

303 84 0,903732848631178

351 84 0,779292516594816

351 84 0,90757258505405

660 84 0,862892369061154

368 85 0,970970629556572

368 85 0,957569690887351

375 85 0,789279580298015

445 85 0,95251899523499

684 85 0,644790658406336

241 85 0,924417226530746

361 85 0,826917734445773

530 85 0,89988177149021

530 85 0,895511861651877

355 86 0,925217547268758

22 86 0

409 86 0,913585677793366

482 86 0,721494208315252

527 86 0,731418674384282

527 86 0,747586516055179

513 86 0,903819915522534

627 87 0,89535306032303

446 87 0,9173370684981

416 88 0,939385412688979

565 88 0,893197955906172

612 88 0,903061654873681

332 88 0,865159192065974

332 88 0,891778679252589

335 89 0,707730444862136

521 89 0,937644416829758

229 89 0,973428402855764

692 90 0,935640239764782

311 90 0,92662927268956

432 90 0,8007500246263

3 91 0,824384670691959

3 91 0,697031618189407

360 90 0,925145387802878

669 90 0,917973887071521

235 91 0,865040518951846

544 92 0,648538113297574

357 92 0,891092907958773

526 92 0,797236925453854

548 92 0,920174469917827

306 93 0,878087402948197

347 93 0,954147481256228

384 93 0

427 93 0,852118087131346

332 94 0,941863048514722

595 93 0,921374429718005

329 94 0,978083150818668

329 94 0,975286722139892

395 94 0,959441108562344

652 94 0,967458725083108

750 94 0,973545100580401

750 94 0,972043751475764

41 94 0,950800746722824

604 95 0,902613318582682

633 94 0,928332387923792

633 94 0,905346975687882

638 94 0,900932772662538

684 95 0,813537886428228

684 95 0

257 95 0

392 95 0,937438062573579

413 95 0,894953527074325

512 95 0,956897530776052

671 95 0,886767715817962

681 95 0,921621306735177

191 96 0,955089723472267

505 97 0,856470705642267

363 97 0,906866859848267

260 98 0,812203207270785

260 98 0,764922282859025

697 98 0,895119438607262

185 98 0,764407867692044

433 98 0,90846470625248

485 98 0,903663145497081

701 98 0,902050776902505

342 99 0,829036699336873

457 99 0,788184996807781

553 98 0,914506501074296

671 99 0,824236809464223

52 99 0,855620601286627

52 99 0,863058661357409

493 100 0,800027280174609

301 100 0,748407961731068

356 100 0,843761485032875

646 100 0,881521013565398

646 100 0,831116083920458

276 101 0,957942815589747

601 101 0,909562564011514

451 101 0,779970775838135

684 102 0,940745875856095

262 102 0,953995108572899

262 102 0,948616815666748

405 103 0,937875955488905

320 104 0,579892899305127

392 104 0,895749591538313

501 103 0,981699828095961

291 104 0,951872046534637

363 105 0,921364675724819

564 105 0,882943707431638

679 105 0,943384738723541

239 105 0,773218038366546

276 105 0,72280699649294

300 105 0,920201046147534

412 106 0,852375437139318

287 106 0,786501933418572

595 106 0,723954493578415

543 106 0,911637466839679

245 107 0,956125948041414

372 107 0,826742268940865

589 107 0,819723258042592

589 107 0,848896011777197

411 108 0,842806066000374

342 108 0,952435296282879

581 108 0,909327558492998

252 108 0

252 108 0

292 109 0,902069100465067

292 109 0,917339313643193

292 109 0,81483323824203

303 108 0,655438034283466

303 108 0,693416315763887

387 109 0,651861849147197

476 109 0,937051892446407

574 109 0,917418450070891

295 109 0,748331753012515

295 109 0,738735932768536

365 109 0,678673867977892

230 109 0,922241253170551

273 110 0,870241880931181

379 109 0,773268499323272

337 110 0,59933899102927

265 111 0,83674288263919

367 111 0,883196581601444

437 111 0,960604848409741

497 111 0,867980898113964

462 112 0,854664076950545

20 112 0,957060225262112

190 111 0

667 112 0,78802873900408

672 112 0,930151571005311

682 112 0,90555267795049

391 113 0,604717943965425

450 113 0,862005677373789

440 113 0,867080599485904

334 114 0,967150553694402

356 114 0,911045617176196

716 114 0,875117845361779

716 114 0,84394974410323

492 114 0,870058547741609

409 115 0,707719188107665

409 115 0,72958013922463

415 115 0,879271348614846

415 115 0,861506251956211

602 115 0,927922218830396

607 115 0,915476146518221

190 116 0,971672978713238

510 116 0,716752148854334

623 116 0,72385208585092

406 116 0,882388506745411

442 116 0,97131661342763

650 116 0,853745641987659

727 116 0,856673683551605

523 117 0,935469592361115

527 116 0,942708663274311

114 117 0,917287036959269

534 118 0,877314891339331

702 117 0,869859584119462

22 118 0,958731337451485

388 118 0,915553520336107

386 118 0,770222571323216

705 118 0,846092615509702

201 119 0,806129045829788

694 119 0,911070426444258

626 120 0,741233709679821

738 119 0,587775465576714

738 119 0,757210407019173

24 120 0

524 120 0,918663271598622

524 120 0,908410345530786

576 120 0,91887069679742

660 120 0,911204780488424

339 121 0,755655299960545

381 121 0,907772474415884

552 121 0,927969690148322

594 121 0,885023755291508

623 122 0,724699730160529

377 122 0,930954964795835

751 122 0,782575092726696

560 123 0,884271340615648

37 124 0,945392663871234

744 124 0,9225915639624

744 124 0,939656766482583

204 124 0,927576452116691

247 125 0,889483752296622

247 125 0,936576513836309

322 125 0,970774389330548

523 124 0,842569782408564

313 125 0,852242018202799

407 125 0,939426535099579

407 125 0,9516102960565

587 125 0,759178707886128

669 125 0,734796824731607

669 125 0,895464877656036

251 126 0,889971460183047

245 126 0,79814440814468

245 126 0,823888648820547

486 127 0,921461495935587

289 127 0,688269049160079

755 127 0,862944943192692

759 127 0,973613506917354

386 127 0,922431162585906

505 127 0,818007285517243

746 128 0,985391248176349

663 128 0,834054820681694

577 128 0,801448612006404

538 129 0

538 129 0,66125954785235

287 130 0,849222659816678

287 130 0,782666819116381

382 129 0,918831414160755

488 129 0,913787515379908

52 130 0,864430443036826

248 130 0,925386341134308

549 131 0,876326840945758

33 131 0,932592339619333

367 132 0,873499331183575

505 131 0,866526981317455

505 131 0,847139701843751

586 131 0,858028911039741

381 133 0,720389607803505

511 133 0,968286902778651

546 133 0,835434842157082

145 133 0,977570246071262

610 134 0,817674660525237

549 135 0,810810097837744

249 137 0,90056589527103

744 137 0,866707502862492

551 137 0,856532947156069

554 137 0,442387399058377

85 138 0,882316515353918

520 138 0,887410502493864

526 138 0,909670592186605

526 138 0,950706831288806

696 138 0,893618761188942

707 138 0,962875091657956

56 139 0,871902095138309

56 139 0,681024674079686

657 138 0,789980263959023

657 138 0,797915627801657

727 139 0,886616260939005

202 139 0,961092156483361

202 139 0,958589193195536

731 139 0,73123066745763

731 139 0,812139840036731

736 140 0,887485765098569

736 140 0,889766115303514

84 141 0,935196619054026

564 141 0,886581515807443

571 140 0,923567328664387

292 141 0,956728928470385

498 141 0,97586065847993

529 141 0,733534901607582

649 141 0,644478909260958

655 141 0,830563975564917

31 142 0,846757970789131

82 142 0,939943108536764

256 143 0,901629776068195

586 143 0,717969854476817

745 143 0,88278221782937

408 144 0,928019762567314

429 143 0,871926879698643

573 143 0,949213782126763

573 143 0,876850045973263

573 143 0,931783262087012

739 143 0,829355783576854

273 144 0,936305506154361

589 144 0,709847475752095

519 144 0,941132135416453

581 145 0,943488075632177

631 145 0,873385944032354

182 145 0,922091506363674

733 145 0,922210109099711

417 146 0,951619153231697

263 147 0,875340687416883

329 147 0,884161958986982

528 147 0,909556242527155

534 147 0,917002375481613

241 148 0,954547524269741

431 148 0,668985719120576

523 148 0,897135899882378

637 148 0,825926589505456

124 148 0,975750860173041

374 148 0,954214419682884

509 149 0,957699793300571

608 148 0,670984302516422

309 149 0,952792741856938

114 150 0,752703480316736

611 150 0,913312061362868

662 150 0,889705322815089

426 151 0,935555830341868

426 151 0,933028747270685

333 151 0,909389807509036

364 151 0,622046596054892

490 151 0,938317304306093

603 152 0,955875436688151

607 151 0,860732245576547

646 152 0,915828210802464

188 152 0,972915468482179

503 152 0,835595950753711

438 153 0,7747445853193

581 153 0,894732149991508

255 154 0,87622418532756

261 154 0,750906025117317

261 154 0,88282537193122

743 154 0,971773586234257

556 154 0,883790671817522

672 154 0,894828212495227

330 155 0,869572612920729

405 155 0,882469007183219

405 155 0,880178234011955

588 155 0,870945102604761

291 156 0,963601508342127

296 156 0,82296197078702

677 156 0,831138140812613

635 156 0,757487370231386

372 156 0,768005538346534

439 156 0,763662323486433

318 157 0,921197644914514

618 157 0,822122220863618

638 158 0,887272769321015

638 158 0,867476112091776

169 159 0,900416726463427

169 159 0,8677215220593

586 159 0,932542045975874

615 160 0,804242039263978

615 160 0,785430072180931

409 160 0,914563205658617

748 160 0,872254999946743

484 161 0,798128660096979

599 161 0,978316195485787

212 161 0,963494731582165

512 161 0,723640719295783

525 162 0,809233141233774

605 162 0,83723653289256

192 162 0,725404944548023

458 162 0,481157583157457

498 162 0,783291307134765

232 162 0,928781295628645

302 163 0,702980819234764

639 163 0,85668775172562

639 163 0,895145587277218

642 163 0,898673447761249

700 163 0,767987563490666

436 164 0,841964445869944

621 164 0,756227831917128

667 164 0,760572472704142

221 165 0,939400477960693

755 165 0,931567079658429

755 165 0,918229104141394

186 165 0,905417540697323

305 166 0,932296536982572

416 165 0,739139200647654

416 165 0,915214067469117

534 165 0,947407082994877

674 165 0,952862045038338

674 165 0,946054066023151

189 166 0,892710715664208

189 166 0,829818589114456

593 166 0,813936968063068

753 166 0,952530845536618

753 166 0,953288209015668

434 167 0,754413577903742

726 168 0,913672587272855

733 168 0,454429423970183

151 169 0,85060211575337

256 169 0,965697921257259

352 169 0,657754885338354

341 170 0,572625389292465

341 170 0

432 170 0,899133130958366

701 170 0,80003752233406

429 170 0,853282247792723

429 170 0,852014343213483

570 170 0,774013411565846

630 170 0,946511369702405

130 170 0,919413055864525

223 170 0

252 171 0,829159277631778

412 170 0,614515195701662

320 171 0,90461803746492

307 172 0,934589708891833

361 172 0,818641971924519

241 172 0,786459000753714

266 173 0,93555098380258

428 173 0,968764910307581

451 172 0,888279291272568

451 172 0,883349578805001

705 173 0,932787130075969

716 173 0

340 173 0,635770132545927

260 174 0

365 173 0,854721204272197

270 174 0,933621701781544

276 175 0,65158297849557

276 175 0,823207658510778

683 174 0,936561389380169

599 175 0,825333279628112

483 176 0,789505778979445

196 177 0,92494130233615

428 177 0,811449278510008

442 177 0,955527359160547

713 177 0,948746981753196

225 177 0,800947938256009

248 177 0,808633376856245

394 178 0,960501975263551

394 178 0,963476841770513

76 178 0,955740329830888

527 178 0,835201957799143

294 180 0,863942165248607

369 180 0,913416125554155

393 180 0,811134786066155

438 179 0,905751052997475

441 180 0,883107497469724

444 179 0,86384036507351

707 180 0

396 180 0,821721285167577

210 180 0,940478105151635

214 180 0,854282963284951

330 181 0,943099546096703

366 181 0,861185828077636

457 181 0,920964592157754

223 182 0,555792693637903

516 182 0,909176223620872

516 182 0,883362613512341

149 182 0,95813505324658

285 183 0,948681539460783

285 183 0,93879873446133

728 182 0,888098352992036

79 183 0,863718229767649

251 183 0,970364505691333

399 183 0,761164002280397

399 183 0,731208266093983

416 183 0,878001920480236

674 183 0,951234861548525

164 184 0,948902839949552

615 184 0,893058352618455

654 183 0,936185023312689

207 184 0,938346295220177

646 184 0,706333425343176

298 184 0,843408692066089

345 185 0,811959765137882

752 185 0,84774964513825

752 185 0,841707107098516

657 186 0

162 186 0,95665907998326

480 186 0,933092011207111

565 186 0,935624873243233

294 186 0,898278738740751

317 187 0,836137161449343

698 187 0,847804576395694

360 188 0,860681484880184

3 188 0,949170532252099

254 188 0,860789129089204

344 188 0,811827887715266

344 188 0,845065060159152

502 188 0,794259730462915

527 188 0,929346552145453

581 188 0,944471111653227

722 188 0,894157706037237

234 189 0,876140000293478

648 188 0,823728497134077

648 188 0,741869661529155

690 188 0,874912552685218

710 189 0,87868338643257

166 189 0,845463227749107

329 189 0,923881891328558

232 190 0,831185859676334

278 190 0,888760342920948

762 189 0,918021138507014

500 190 0,962874669433708

576 191 0,924795092027134

369 191 0,906917268125759

420 191 0,663642451657668

441 191 0,915998219178836

539 191 0,689581569649504

539 191 0,65932653915938

623 191 0,808482679812775

647 191 0,919901816423816

680 191 0,758103572827183

276 192 0,942877318689338

336 192 0,974061444311306

336 192 0,957262193416096

508 191 0,90904391488334

532 191 0

475 192 0,803680625177397

542 192 0,931663694050068

747 193 0,844364834498559

680 193 0,648294499642334

750 193 0,705110478028146

317 194 0,92044650373184

617 194 0,749793668035628

629 193 0,893987693740831

501 194 0,855429221031135

162 195 0,657553450459167

295 194 0,890890389228543

295 194 0,870784618948508

341 195 0,736247805464946

491 194 0,838787225171289

516 194 0,895913413556715

528 195 0,934034646748937

315 196 0,824867882024101

557 196 0,846595880555073

628 196 0,908278427250605

105 196 0,987732811577793

620 197 0,935944705846112

380 198 0,878829967103091

653 198 0,84301634773672

156 198 0,846285574528169

341 198 0,719687358633991

501 198 0,900168682304742

227 199 0,528861078771912

367 198 0,861778801423668

478 198 0,599983037405154

527 199 0,84911662384218

527 199 0,833539491988836

564 199 0,920022107742962

684 198 0,955823471226269

690 198 0,852144199786637

445 199 0,866111679420966

481 199 0,727173593641017

382 200 0,754614753567154

386 199 0,924257811377234

560 200 0,914636210098154

301 200 0,861480839958851

463 200 0,885888420675119

358 201 0,777437668057585

358 201 0,84351020041587

498 200 0,630291850484672

727 201 0,841201784132024

632 201 0,713127685381469

632 201 0,857185835818552

637 201 0,935570599583943

146 201 0,949219613723026

590 202 0,742010563402125

635 202 0,830982215327595

635 202 0,838326608084068

365 202 0,923073610477069

365 202 0,824517077410438

502 203 0,862396768468028

502 203 0,921950155744797

34 203 0,75056196010712

149 203 0,89056619122749

628 203 0,878825609325827

316 204 0,722711812883256

386 204 0,859485898714471

538 204 0,905071086363999

538 204 0,876499938868339

748 204 0,921635405600173

250 204 0,912784121152968

446 204 0,953776663196318

532 204 0,932919536199833

633 204 0,964606403517556

662 204 0,906921154832925

360 205 0,937766631331443

289 205 0,785194792973768

563 205 0,918746766515903

739 205 0,946996068487388

750 205 0,890606707903497

750 205 0,88973292093861

266 205 0,94038472634408

526 206 0,933870497391404

526 206 0,936990782599926

541 206 0,83964670355923

541 206 0,839293067526434

462 206 0,715732067264487

630 206 0,95430212364706

39 206 0,962737833040066

39 206 0,946741369638505

286 206 0,897146650768115

286 206 0,901543981596348

560 207 0,771157331350402

348 208 0,805930337332971

496 207 0,73437102131678

729 207 0

104 208 0,803672541268844

228 209 0,75776129257962

628 208 0,849840995080023

360 209 0,957264065395933

335 210 0,864424572019769

366 210 0,819143180141826

366 210 0,796213219999075

389 210 0,724019701784297

426 209 0,923292829202155

679 210 0,865592824325106

221 210 0,829457750248192

221 210 0,904563299651211

472 210 0,734803292580596

701 211 0,906695111704811

462 211 0,727227103501996

515 211 0

515 211 0,735774262794628

272 212 0,896724658563003

272 212 0,841717711769113

316 212 0,962085516547644

400 211 0

465 212 0,749372553318449

465 212 0,747359819851451

356 212 0,722589654925535

360 212 0,704878637627527

373 212 0,844605259400721

479 212 0,859929732742152

486 212 0,894775319521853

433 214 0,917200699022672

653 214 0,849557615637211

757 214 0,983839271093301

23 215 0,860595209746261

240 215 0,935708531696009

240 215 0,903969587382825

373 215 0,912842998952771

595 215 0,754569312397268

636 215 0,854156658772409

648 215 0,853548185169992

290 216 0,936966803216594

295 216 0,822196776312489

295 216 0

206 216 0,965231936419984

633 217 0,803195972152462

633 217 0,736718482988697

437 217 0,863152231433031

449 217 0,948982179301937

459 217 0,897251713195732

459 217 0,900310378773332

5 218 0,937083406400487

307 218 0,807927310982841

463 218 0,926333966253982

595 218 0,977576337662977

487 219 0,860849478663591

487 219 0,864617871726675

558 219 0,831780957851061

626 219 0,844760364115287

754 219 0,954920424064384

521 219 0,777509056678202

141 221 0,827921613425665

328 221 0,832861450070773

602 221 0,930469745346614

166 222 0,831128382421409

166 222 0,938120288139327

393 221 0,900233999371508

430 221 0,944009070890071

583 221 0,924341586834017

219 222 0,920799179712765

245 222 0,969625222085769

479 222 0,906589700585906

310 222 0,924720388046804

452 223 0,963615714873491

573 223 0,864201422223117

636 223 0,922299842392273

18 223 0,718787222559909

568 224 0,91673993231908

37 225 0,613604787837315

137 225 0,908648421341976

145 224 0,856669622703491

335 224 0,908257960078969

400 225 0,9218884246239

400 225 0,90418139429041

309 225 0,720146164359553

405 226 0,802766370116388

671 226 0,961222492892266

737 226 0,925761617832987

314 226 0,801048500149806

314 226 0

385 226 0

709 226 0,939954348119443

283 226 0,508830504402969

528 226 0,875031872075589

198 227 0,904725198619649

257 227 0,939998887200619

144 228 0,783473813484102

261 227 0,92482753774071

669 228 0,870040215094016

213 228 0,886951422889564

225 228 0,695871650980019

278 229 0,787781490598184

516 229 0,878714883887841

409 229 0,93432681177789

682 229 0,947202737591071

312 230 0,907984582708968

312 230 0,888277475463624

329 230 0,887689565286965

387 229 0,751601216358597

414 229 0,952207419831021

15 230 0,903074105908954

15 230 0,793724176420096

282 230 0,875007396167953

122 230 0,913048234725605

122 230 0,939988865153427

238 230 0,904447367862934

423 230 0,940726892586571

497 230 0,868952642343155

549 230 0,948097700639557

743 231 0,927406089096891

321 231 0,882067472262273

321 231 0,84968176323644

453 231 0,84642877058804

635 231 0,875093188584098

336 232 0,872133732759351

421 232 0,724021304649626

421 232 0,851527384787666

749 232 0,972837558686302

153 233 0,878077791266876

309 233 0,782465292852532

705 233 0,945680269539492

705 233 0,948628428841171

42 234 0,95141558690648

186 234 0,967457792087464

189 233 0,858412089331424

565 234 0,891653032703981

662 234 0,914580519048856

741 233 0,958926421954557

192 234 0,9877170899201

192 234 0,942986511633919

238 234 0,819711816828018

553 235 0,811716521937041

694 234 0,964712921768729

755 235 0,929548781505372

335 235 0,897596736463179

384 236 0,920340830662635

533 236 0,784467018869617

740 236 0,817067385080079

740 236 0,654550969247946

193 237 0,944865143760007

193 237 0,951901163304734

389 237 0,736135957848909

437 238 0,806907056660593

442 237 0,562562526473872

450 237 0,893125187715058

313 238 0

313 238 0,836801756271485

407 238 0,915264078249265

538 238 0,9126337496616

538 238 0,915577539298836

630 238 0,9558577900426

381 239 0,88064336327279

397 239 0,910392784227402

397 239 0,939601719836446

401 239 0,886887116372749

431 239 0,96078128013698

464 239 0,871319992183227

283 239 0,939142176286253

350 239 0,843507792152496

563 239 0,701000123814094

695 239 0,822720772444856

21 239 0,956873765977725

21 239 0,958064366289389

332 240 0,885628680466304

473 240 0,858920100816274

279 241 0,852006213967897

450 241 0,83605704105647

683 240 0,937855933735109

713 241 0,958782859879614

34 241 0,8853427443636

180 241 0,83217141406471

180 241 0,812818332046724

183 241 0,928018747635187

445 241 0,643943333137105

490 241 0,867962841738175

187 242 0,828554706812132

430 241 0,951969498270973

460 241 0,668886381370601

587 241 0,945471317634954

563 242 0,791222605488247

641 242 0,870374420505969

657 242 0,888563898594714

2 242 0,971346456278299

472 243 0,743312286579091

530 242 0,955247718578233

533 243 0,963932738134429

666 243 0,709506017959169

