438 0 1,13 5,724
0,906786871878123
0,840931818866361
0,906786871878123
0,73860221225921
0,841439743187563
0,936552982958961
0,841439743187563
0
0
0,808058449349304
0,808058449349304
0,727250083332736
0,727250083332736
0,858290698821258
0,744626166234516
0,848396059749871
0,848396059749871
0,830448709514918
0,830448709514918
0
0
0
0
0


308 1 1,04 5,809
0,933782660855756
0,936165602061603
0,936165602061603
0,935187136766333
0,935187136766333
0,95964804208841
0,95964804208841
0,933782660855756
0,92879006888769
0,869632746692231
0,942245827453081
0,966506171171473
0,933108694775723
0,91689336474012
0,939054517852976
0,924401876307703
0,922143448607118
0,913285305454951
0,945786824362214
0,945786824362214
0,95964804208841
0
0,933782660855756
0,92879006888769


456 2 0,95 5,792
0,953969764322403
0,970407552002694
0,970407552002694
0,958542323886824
0,958542323886824
0,971669387150839
0,971669387150839
0,953969764322403
0,945227817791773
0,945227817791773
0,930880170188905
0,962777515978916
0,942210065030432
0,942210065030432
0,91877499830306
0,968389952043897
0,946806816167265
0,946806816167265
0,952387987345967
0,94516793120207
0,946374207616112
0,946374207616112
0,936481688563403
0,985995549984264


715 2 0,99 3,734
0,949896932079485
0,949896932079485
0,940543317996082
0,940543317996082
0,929228370726329
0,929228370726329
0,936751774116077
0,936751774116077
0,936967804461989
0,936967804461989
0,975115591229087
0,953241220505752
0,915939052334237
0,915939052334237
0,94609389260035
0,949988774140685
0,956200475238665
0,956200475238665
0,944663496544749
0,939159631141857
0,962489816433987
0,962489816433987
0,931515606767805
0,939509155563779


715 2 0,99 5,817
0,942767861531624
0,932349497686863
0,932349497686863
0,942124467499121
0,942124467499121
0,954257662911011
0,954257662911011
0,942767861531624
0,948706941633678
0,948706941633678
0,9551889678437
0,958337747622634
0,947173760838825
0,947173760838825
0,94120827364729
0,963815048214375
0,934038515531347
0,934038515531347
0,942940938088753
0,938839859232613
0,976515631965978
0,976515631965978
0,954817069462912
0,919376612012403


407 2 0,96 4,988
0,879734492160239
0,879734492160239
0,928238336491325
0,928238336491325
0,961915942901568
0,961915942901568
0,897744626361031
0,897744626361031
0,886302110984408
0,944267482872651
0,94478412272572
0,94478412272572
0,838348035996824
0,900569644895044
0,961878969176698
0,961878969176698
0,898478989168606
0,849220166537003
0,884329059779619
0,884329059779619
0,909448544414681
0,933737465333078
0,780795731570042
0,780795731570042


593 3 0,95 5,264
0,942817110256068
0,942817110256068
0,930812067202628
0,930812067202628
0,951017956994647
0,951017956994647
0,935618796379445
0,935618796379445
0,949890626225541
0,931557260199038
0,977446598740443
0,941996067909045
0,941996067909045
0,928355595181539
0,957222512578708
